U: ej: y: 
0.0530163973363963 -0.013406669486266764 0.0396097278501295 
-0.328710397991291 -0.059806259936349894 -0.388516657927641 
0.773018165042667 -0.17041739341402523 0.602600771628642 
0.335126814606584 -0.1313030575969385 0.203823757009645 
-0.0665591872291907 -0.019453093942683915 -0.0860122811718746 
-0.0977718155939273 -0.09084999688291052 -0.188621812476838 
0.585087049827009 0.0176124389016452 0.602699488728654 
0.236792506775239 0.020964662596706738 0.257757169371946 
0.621517086733538 -0.025316790604932315 0.596200296128606 
1.11674543643076 0.05895385158440321 1.17569928801516 
-0.170646718777037 0.04314486005634502 -0.127501858720692 
0.758388760360693 -0.1488981158041003 0.609490644556593 
0.457115216836634 -0.06283124758860026 0.394283969248033 
-0.295321517705998 0.043818577844679685 -0.251502939861318 
0.473961647835875 -0.1624210745772104 0.311540573258665 
0.0765680253749875 -0.12341588688526858 -0.0468478615102811 
0.229900620164747 0.0797144982813619 0.309615118446109 
0.245080391664670 0.024401576625041815 0.269481968289712 
-0.229242542896249 -0.12679335604880346 -0.356035898945052 
0.0576643625906460 0.012055149426144532 0.0697195120167905 
0.521426429528830 -0.06272408749164142 0.458702342037189 
-0.226005717719071 0.021064592783544056 -0.204941124935527 
-0.290086458441453 0.03518142053279854 -0.254905037908654 
1.78195014205131 0.013290343929324933 1.79524048598064 
1.95406788518702 0.08891285995061764 2.04298074513764 
1.57647267540923 -0.054028776528177246 1.52244389888105 
1.16221251160413 -0.12227697235164227 1.03993553925249 
1.18135180815346 0.08359978841048638 1.26495159656395 
-0.246167990768294 0.040912885304219576 -0.205255105464074 
0.154311584623323 0.08405205844491576 0.238363643068238 
0.588085275172491 0.11452317968052536 0.702608454853016 
0.894522131006075 -0.4833546749377885 0.411167456068286 
0.974507141540152 -0.033690585535734265 0.940816556004417 
0.253094178831300 -0.04002716433296983 0.213067014498330 
-0.145964088949303 -0.0319210055315215 -0.177885094480824 
1.96605524079520 0.04277666037677499 2.00883190117198 
-0.111845813884373 -0.09367422295667441 -0.205520036841048 
-0.280087591934475 0.10834617394769339 -0.171741417986782 
0.509323098409005 -0.013538753244160623 0.495784345164845 
0.470135548491510 -0.14410655237517084 0.326028996116339 
